0.69417	1.60916	1.60941	0.23312	50.00000	24.38151	19.33594
0.69381	1.60887	1.60934	14.92178	50.00000	24.86979	19.92188
0.69323	1.60789	1.60957	14.91242	49.96745	25.71615	20.11719
0.69302	1.60726	1.60914	14.88209	50.89844	25.55338	21.28906
0.69315	1.60626	1.60959	14.85865	49.95443	26.33463	19.27083
0.69309	1.60462	1.60945	14.79320	50.00000	26.07422	17.83854
0.69276	1.60395	1.60944	14.73312	50.00000	24.67448	16.95963
0.69208	1.60264	1.60928	14.65165	50.01302	25.52083	18.09896
0.69153	1.60159	1.60871	14.59362	51.82292	25.13021	20.76823
0.69211	1.60113	1.60916	14.69684	56.61459	24.57682	23.47005
0.69093	1.59934	1.60875	14.32756	58.63932	25.61849	24.15365
0.68922	1.59803	1.60903	14.16271	61.13282	24.38151	22.68880
0.68694	1.59684	1.60836	13.99041	66.66667	25.32552	26.88802
0.68419	1.59535	1.60865	13.85275	68.86719	25.13021	24.96745
0.67895	1.59632	1.60825	13.75994	71.08073	23.99088	26.04167
0.67307	1.59554	1.60859	13.69878	70.29948	24.18620	25.13021
0.66391	1.59214	1.60857	13.50510	70.65755	25.06510	22.78646
0.65235	1.59247	1.60818	13.52244	70.13021	25.09766	25.35807
0.63407	1.58772	1.60767	13.27433	71.41277	25.87891	27.21354
0.61489	1.59088	1.60765	13.22451	71.47787	25.16276	26.20443
0.59049	1.58914	1.60796	13.10039	72.07031	24.41406	25.48828
0.56834	1.58284	1.60782	13.15286	72.29818	26.72526	23.99088
0.54927	1.58252	1.60757	12.92560	73.00781	25.71615	26.66016
0.53618	1.58248	1.60776	13.01994	73.61980	25.29297	26.59505
0.51886	1.58019	1.60719	12.86584	74.53777	24.77213	28.41797
0.50266	1.58569	1.60686	12.80703	75.62501	23.60026	28.19010
0.49828	1.57672	1.60666	12.77806	75.70964	24.73958	25.81380
0.49555	1.57718	1.60665	12.70229	75.62501	24.28385	24.60938
0.47174	1.57474	1.60635	12.77463	76.99870	27.34375	27.73438
0.47093	1.57097	1.60609	12.71498	76.37370	30.82682	26.26953
0.44951	1.56627	1.60541	12.58970	78.00130	31.83594	27.40885
0.44327	1.56821	1.60525	12.65249	78.12501	30.76172	29.13412
0.44140	1.55965	1.60517	12.68351	78.15755	32.25911	28.64583
0.44620	1.55303	1.60497	12.76617	77.41537	33.91927	28.45052
0.44109	1.55363	1.60482	12.60098	78.18360	32.51953	28.32031
0.41614	1.54662	1.60428	12.56181	80.06511	35.35156	28.38542
0.40289	1.54593	1.60399	12.55922	81.52995	35.18880	27.60417
0.40365	1.54308	1.60444	12.65119	81.57552	36.10026	26.98568
0.77546	1.56143	1.60825	17.31763	63.42448	33.72396	19.92188
0.69336	1.59066	1.60811	14.41643	60.59896	26.59505	21.67969
0.66885	1.57312	1.61034	13.38343	63.89974	29.36198	19.14062
0.61990	1.56758	1.60903	13.39493	66.81641	30.89193	20.47526
0.58084	1.55342	1.60942	13.07506	68.05339	33.62630	20.37760
0.56729	1.54819	1.61009	13.30664	69.38802	35.35156	18.97787
0.56239	1.53391	1.60935	13.43757	69.45964	36.49089	19.56380
0.56120	1.54630	1.60902	13.49480	65.91146	34.50521	20.05208
0.54816	1.52516	1.60849	13.38401	71.88152	37.92318	21.45182
0.53277	1.50991	1.60929	13.40690	72.64974	39.29036	18.58724
0.53443	1.52210	1.60928	13.47569	72.46745	37.27214	17.70833
0.54037	1.50903	1.60897	13.50712	71.98568	39.42057	19.98698
0.53533	1.49742	1.61014	13.50973	72.27865	41.11328	17.93620
0.53120	1.50866	1.60876	13.55683	73.14454	38.83464	22.07031
0.52341	1.49968	1.60789	13.49741	73.26823	40.26693	23.69792
0.52892	1.50416	1.60913	13.54485	73.24220	39.02995	21.38672
0.51499	1.49785	1.60860	13.49172	74.04948	39.45312	22.85156
0.52268	1.48939	1.60829	13.54855	73.35287	41.21094	24.44662
0.50954	1.49302	1.60945	13.54120	74.65495	40.36458	19.33594
0.50991	1.49859	1.60901	13.52818	74.60938	39.51823	19.07552
0.51597	1.48768	1.60861	13.48679	73.93880	40.72266	22.49349
0.50787	1.49435	1.60863	13.55167	74.58334	39.61589	22.29818
0.50106	1.48760	1.60825	13.51264	74.70704	40.88542	23.73047
0.51064	1.48008	1.60835	13.60954	74.13412	41.40625	23.47005
0.49159	1.49359	1.60801	13.53072	75.63802	39.74609	25.71615
0.49113	1.49387	1.60817	13.58162	74.98048	39.22526	24.73958
0.49364	1.48526	1.60802	13.52870	75.91798	40.36458	23.24219
0.49957	1.47636	1.60849	13.52584	75.00652	41.37370	22.59115
0.47589	1.48555	1.60717	13.45301	76.19792	39.84375	24.83724
0.49757	1.47241	1.60766	13.51336	75.08464	41.99219	23.79557
0.47920	1.48601	1.60736	13.50031	76.47787	39.90886	24.02344
0.48119	1.48066	1.60710	13.40859	76.67318	41.40625	24.12109
0.46813	1.47982	1.60704	13.42283	77.18099	40.39714	23.66537
0.47614	1.49043	1.60798	13.50311	76.09376	39.68099	22.52604
