0.26162	1.54359	1.54844	12.02936	90.41667	34.44011	36.29557
0.26078	1.54710	1.54395	12.08039	90.24089	34.60286	38.41146
0.27406	1.53835	1.54009	12.16613	89.87630	35.44922	39.90886
0.26463	1.53591	1.53518	12.00810	89.90235	35.74219	38.24870
0.25992	1.53545	1.53132	12.08786	90.24740	37.82552	36.19792
0.26367	1.53792	1.52124	11.87178	89.99349	37.89062	40.26693
0.25770	1.52304	1.51325	11.99144	90.35157	39.51823	39.64844
0.26593	1.51818	1.52368	11.97205	90.17579	40.26693	37.50000
0.26073	1.51235	1.50141	11.78300	90.35157	40.91797	41.30859
0.23317	1.53219	1.50291	11.95146	91.75782	37.40234	39.45312
0.24582	1.51833	1.50229	11.72622	91.08724	39.64844	40.52734
0.23029	1.51277	1.49850	11.82507	91.75782	40.29948	39.97396
0.23225	1.50354	1.49446	11.79267	91.54948	41.43880	43.52214
0.23946	1.50993	1.49251	11.75712	91.30860	40.26693	42.48047
0.23801	1.50574	1.48696	11.62650	91.43230	39.45312	43.32682
0.21857	1.49868	1.48565	11.76927	92.36329	40.55989	44.95443
0.21061	1.49409	1.47419	11.60625	92.77345	41.86198	47.46094
0.21334	1.50325	1.48019	11.63415	92.49349	40.82031	45.08464
0.22456	1.48275	1.47890	11.75921	92.08334	42.54557	48.14453
0.22410	1.48985	1.48768	11.59476	92.02474	41.92708	44.43359
0.23547	1.48139	1.47007	11.49396	91.62110	42.28516	47.91667
0.21194	1.47716	1.46012	11.57325	92.40235	42.51302	49.47917
0.21144	1.47345	1.46905	11.42280	92.57162	42.77344	47.68880
0.21008	1.47593	1.45796	11.46529	92.44141	42.31771	46.84245
0.20788	1.48426	1.46317	11.59040	92.61720	41.21094	47.59114
0.21149	1.46915	1.46680	11.53310	92.66277	43.09896	44.46614
0.20188	1.46418	1.45751	11.42565	92.89714	43.29427	51.30208
0.22711	1.46806	1.46038	11.61517	91.56902	43.00130	51.88802
0.21666	1.47938	1.45837	11.39990	92.01823	41.24349	46.41927
0.21119	1.46990	1.45689	11.37888	92.53907	42.64323	54.00391
0.20194	1.46584	1.44467	11.35847	92.77995	43.26172	53.15755
0.21095	1.47340	1.45045	11.18207	92.53907	41.92708	55.82682
0.21734	1.47831	1.44256	11.37258	92.18751	41.66667	52.18099
0.19640	1.46887	1.43745	11.30052	93.15105	42.90364	56.60807
0.19449	1.46771	1.43203	11.21328	93.25521	42.51302	55.63151
0.20910	1.45485	1.42922	11.25541	92.89063	44.69401	53.51562
0.21800	1.46921	1.44195	11.37976	92.19402	42.57812	51.17188
0.20335	1.46397	1.41729	11.17361	92.89714	42.48047	54.26432
0.19629	1.45798	1.42431	11.10008	93.21615	43.03386	51.59505
0.19193	1.47467	1.43135	11.17205	93.48308	41.66667	49.86979
0.19035	1.45206	1.41000	11.03608	93.45704	44.04297	53.28776
0.19804	1.44916	1.41779	10.99739	93.54818	45.01953	49.96745
0.18539	1.46487	1.40784	11.08862	93.73698	42.31771	51.23698
0.19688	1.44615	1.42354	11.13209	93.11849	44.36849	47.68880
0.18983	1.46848	1.41605	11.06487	93.43099	41.79688	50.35807
0.17819	1.45162	1.39827	11.03001	94.10157	43.71745	50.91146
0.18332	1.45861	1.41674	11.05004	93.76302	43.00130	47.78646
0.18278	1.45812	1.40532	11.00082	93.95183	42.67578	48.53516
0.18688	1.45299	1.39283	10.89942	93.81511	43.75000	52.57161
0.19267	1.46370	1.39844	11.29720	93.24870	42.15495	51.13932
0.23545	1.44912	1.42917	11.74463	91.32162	44.01042	45.80078
0.21291	1.46911	1.42710	11.28995	92.57813	41.76432	47.81901
0.19451	1.45732	1.40926	11.09943	93.28126	43.91276	49.25130
0.20270	1.45501	1.39463	11.04616	92.88412	44.20573	50.84636
0.20012	1.44243	1.39182	10.98270	93.13802	45.70312	50.29297
0.19736	1.45203	1.39646	11.01415	93.14454	44.23828	48.86068
0.19930	1.45163	1.39868	10.93613	92.98829	44.17318	48.47005
0.19467	1.45236	1.38973	10.97961	93.22917	43.71745	50.16276
0.18452	1.44493	1.39021	10.89617	93.59376	44.75911	48.04688
0.18835	1.45026	1.39507	10.88317	93.65886	44.10807	48.47005
0.18114	1.45473	1.38476	10.83441	93.92579	42.93620	48.43750
0.18695	1.46851	1.37565	10.83641	93.71745	42.08984	50.87891
0.17775	1.44790	1.36820	10.76784	94.01693	44.27083	52.44141
0.17577	1.45179	1.36525	10.88160	94.26433	43.58724	52.73438
0.17619	1.45452	1.36975	10.76958	94.21224	43.58724	51.00911
0.16855	1.44332	1.36122	10.70952	94.25130	45.70312	53.41797
0.18318	1.44419	1.38540	10.68949	93.91927	45.05208	49.05599
0.17257	1.43968	1.37842	10.81231	94.11459	45.21484	50.45573
0.17820	1.44672	1.36566	10.76097	94.16667	44.14062	52.83203
0.16384	1.43667	1.35041	10.68132	94.71355	45.76823	56.57552
0.16665	1.45258	1.36074	10.82617	94.33595	43.48958	53.09245
0.17650	1.44660	1.38135	10.79116	94.19271	44.59636	51.52995
0.18261	1.44933	1.35977	10.73213	93.82162	44.30339	56.44531
0.18873	1.43195	1.36023	10.93322	93.43099	47.00521	57.19401
0.18102	1.43996	1.35680	10.94843	93.88021	45.54036	61.36068
0.18233	1.43911	1.36188	10.74147	94.00391	45.83333	58.69141
0.17326	1.43927	1.34763	10.70605	94.13412	46.28906	60.41667
0.17678	1.45426	1.34171	10.63179	94.09505	44.10807	63.37891
0.18975	1.44483	1.36123	10.74511	93.39193	45.67057	58.62630
0.18304	1.43005	1.36183	10.75669	94.00391	46.97266	62.43489
0.16092	1.42495	1.33907	10.62387	94.68099	47.94922	64.55078
0.17617	1.44531	1.33015	10.62406	94.01693	45.18229	65.59245
0.18252	1.43716	1.33854	10.70345	93.82813	46.51693	68.71745
0.16775	1.43589	1.33184	10.52546	94.57032	46.94011	67.90365
0.15961	1.44324	1.32041	10.56242	94.73308	45.89844	68.84766
0.16786	1.42849	1.31699	10.51659	94.54427	46.90755	69.27084
0.16302	1.43599	1.32343	10.53556	94.72005	46.74479	67.61068
0.16513	1.42062	1.31472	10.54192	94.58334	48.76302	71.61459
0.16583	1.43012	1.33155	10.62047	94.43360	47.36328	68.22916
0.16802	1.42871	1.31473	10.64401	94.26433	47.16797	70.37760
0.17119	1.43401	1.31374	10.56392	94.17318	46.58203	67.77344
0.16052	1.41934	1.30884	10.58480	94.47266	48.92578	71.94010
0.16269	1.42156	1.30568	10.51298	94.59636	48.79557	70.99609
0.17399	1.42323	1.30821	10.47114	94.00391	48.92578	69.14062
0.16063	1.42366	1.29267	10.44605	94.85027	48.27474	71.22396
0.16335	1.42108	1.30410	10.47020	94.57683	48.53516	69.98698
0.16285	1.41683	1.30081	10.45927	94.51823	49.08854	71.06120
0.17214	1.41913	1.31199	10.60921	94.14714	48.47005	66.21094
0.18612	1.42019	1.31543	10.74164	93.62630	48.79557	63.54167
0.16861	1.43232	1.32193	10.75752	94.21876	47.07031	66.24349
0.17040	1.43509	1.29569	10.53376	94.10157	47.13542	69.17318
0.17467	1.41990	1.28848	10.51004	94.04298	48.76302	70.57291
0.15607	1.41541	1.28888	10.40571	94.58985	49.70703	71.90755
0.17194	1.40665	1.28148	10.42561	94.22527	50.06511	71.97266
0.16989	1.42965	1.27750	10.44766	94.16667	46.87500	71.71224
0.16263	1.40366	1.27857	10.38319	94.57683	50.45573	71.84245
0.14835	1.41928	1.27593	10.35482	95.18230	48.60026	72.16797
0.16359	1.41487	1.29320	10.47048	94.49220	48.79557	69.04297
0.16039	1.41650	1.27172	10.29769	94.56380	48.69792	71.90755
0.16215	1.41336	1.26982	10.53319	94.56380	49.12109	69.14062
0.16073	1.42247	1.26862	10.27624	94.52474	48.47005	72.59115
0.15723	1.42144	1.26462	10.32455	94.79167	48.27474	73.11198
0.16192	1.41258	1.26661	10.40186	94.70704	49.80469	70.93099
0.14933	1.43439	1.27337	10.41849	95.13021	46.77734	70.93099
0.15135	1.39423	1.25238	10.17139	94.83073	51.98568	72.36328
0.15609	1.41195	1.24972	10.37555	94.81771	48.99089	72.68880
0.15969	1.41253	1.26579	10.31720	94.47917	48.76302	71.61459
0.14603	1.40522	1.26523	10.21599	95.27995	50.06511	70.21484
0.16101	1.39394	1.24128	10.19944	94.63542	51.66016	74.31641
0.15123	1.40400	1.25889	10.19003	94.88282	49.96745	72.23307
0.14460	1.41033	1.25214	10.22563	95.19532	49.83724	71.61459
0.14738	1.39972	1.23721	10.19449	95.19532	50.71614	74.25130
0.14769	1.40376	1.23388	10.11624	95.01954	50.35807	75.42318
0.14074	1.40463	1.23315	10.17768	95.35808	50.00000	73.43750
0.14704	1.39300	1.25048	10.19640	95.09115	51.23698	71.67969
0.14657	1.40946	1.23256	10.14306	95.12370	49.44661	75.00000
0.14124	1.40456	1.24806	10.26322	95.29948	50.06511	72.07031
0.14440	1.40896	1.23284	10.04803	94.95443	49.67448	74.18620
0.15759	1.40608	1.22225	10.15972	94.80470	50.00000	75.16276
0.15808	1.38865	1.23322	10.29405	94.79167	52.40886	73.37240
0.15859	1.39634	1.24450	10.16594	94.65495	50.26042	72.23307
0.15057	1.40496	1.22421	10.19501	94.90235	50.09766	73.89323
0.15169	1.39563	1.25388	10.28195	94.76563	50.97656	69.72656
0.15109	1.39770	1.22213	10.01400	94.99349	50.97656	74.73959
0.14960	1.39336	1.22755	10.14859	94.98698	51.04167	75.48828
0.15308	1.39821	1.21396	10.12548	94.73959	50.32552	75.29297
0.13718	1.41964	1.21353	9.98903	95.44923	47.91667	76.13932
0.13612	1.40196	1.22519	10.02659	95.39063	49.96745	74.64193
0.13598	1.41356	1.21180	10.07271	95.63152	48.86068	76.10677
0.15117	1.39180	1.23602	10.02396	94.84376	51.26953	70.73568
0.15853	1.41424	1.27214	10.46298	94.94141	48.63281	65.42969
0.13579	1.39885	1.20368	10.09766	95.44271	50.91146	76.92057
0.14551	1.38708	1.21411	9.91648	95.08464	51.69271	75.71615
0.15285	1.39589	1.22171	9.99518	94.86329	50.81380	74.12109
0.15089	1.39473	1.23044	10.07314	94.81771	50.58594	72.59115
0.15200	1.39680	1.22868	10.11539	94.83073	51.36719	71.35416
0.14586	1.38784	1.23214	10.09283	95.09115	51.69271	71.94010
0.14573	1.40185	1.21796	10.00963	95.26042	50.09766	75.52084
0.14274	1.39446	1.21246	10.07277	95.24089	50.78125	76.52995
0.15002	1.40047	1.21305	9.97761	95.26693	50.29297	75.78125
0.14612	1.37891	1.21497	10.00068	94.95443	52.76693	74.77213
0.15012	1.38599	1.22703	10.14892	94.80470	51.49739	73.30729
0.14879	1.38948	1.19195	9.97439	94.95443	51.23698	77.79948
0.13762	1.40796	1.21257	9.97399	95.36459	49.54427	75.84635
0.15185	1.39753	1.19761	10.01186	94.84376	50.39062	78.64584
0.15625	1.41024	1.21439	10.01844	94.79818	48.60026	72.68880
0.13170	1.38583	1.21021	9.92527	95.66407	52.01823	74.77213
0.14333	1.38983	1.18572	9.85410	95.41667	51.04167	78.51562
0.13237	1.38477	1.18850	9.87222	95.63802	51.49739	78.77604
0.13708	1.37062	1.18890	9.75609	95.39714	53.02734	77.47396
0.13892	1.40313	1.18691	9.80323	95.42318	49.90234	78.41797
0.13197	1.39117	1.17820	9.78479	95.70964	51.13932	79.94791
0.13755	1.39791	1.19387	9.92035	95.50782	50.35807	77.34375
0.13544	1.38754	1.18011	9.82958	95.48829	50.65104	78.38541
0.13994	1.40287	1.20032	9.83696	95.34505	49.86979	75.78125
0.13017	1.38730	1.18995	9.77483	95.80079	51.69271	78.38541
0.13387	1.38688	1.20142	9.76958	95.50130	51.33464	76.23698
0.14005	1.38505	1.18821	9.78547	95.25391	51.66016	77.89713
0.13276	1.39505	1.18909	9.72424	95.68360	49.86979	77.86459
0.13439	1.37723	1.17321	9.72265	95.69662	53.25521	79.06901
0.13722	1.38891	1.17532	9.75166	95.40365	51.52995	79.62240
0.13383	1.37134	1.17963	9.71642	95.60548	53.02734	79.72005
0.13155	1.37715	1.17549	9.67067	95.64454	52.11589	79.19922
0.12743	1.38979	1.17735	9.74216	95.67709	50.68359	78.87370
0.12808	1.37434	1.18439	9.64956	95.80730	52.89714	77.01823
0.13872	1.38650	1.22505	10.08613	95.27345	51.43229	70.93099
0.14193	1.39459	1.17539	9.69011	95.29948	50.29297	77.08334
0.16499	1.39815	1.24174	10.45326	94.49870	50.06511	67.70834
0.14983	1.37353	1.22874	10.35095	95.01302	52.92969	71.19141
0.15344	1.39564	1.21522	9.87523	94.79167	50.26042	72.36328
0.15271	1.38528	1.18977	9.75270	95.08464	51.72526	76.46484
0.13502	1.38072	1.19398	9.80835	95.79427	51.69271	77.08334
0.13750	1.39320	1.17209	9.71534	95.55990	51.04167	79.00391
0.13794	1.37166	1.18539	9.65386	95.35157	52.57161	78.61328
0.14989	1.38906	1.17839	9.70878	94.94792	50.71614	78.64584
0.14046	1.38231	1.17538	9.68290	95.34505	51.62761	79.94791
0.13754	1.38185	1.18598	9.54144	95.36459	52.01823	77.70182
0.12973	1.37825	1.15920	9.50187	95.75521	52.24609	81.34766
0.12632	1.38948	1.17071	9.51713	95.83334	51.17188	77.89713
0.13517	1.38062	1.16654	9.65204	95.29298	52.08333	79.55729
0.13572	1.38566	1.15037	9.54533	95.47527	51.39974	80.89193
0.13428	1.36972	1.16761	9.60527	95.54688	53.51562	78.45052
0.12768	1.37917	1.16906	9.60523	95.75521	52.11589	78.09245
0.13950	1.36825	1.15942	9.53209	95.27345	53.48307	80.24088
0.14143	1.38036	1.18566	9.64141	95.18880	52.01823	76.98568
0.13026	1.37757	1.16085	9.54435	95.74220	52.44141	78.84115
0.12958	1.37923	1.15342	9.52684	95.73568	51.75781	80.37109
0.12190	1.36901	1.15285	9.52580	96.00261	53.32031	81.25000
0.12246	1.37754	1.16559	9.57862	96.02865	52.70182	78.54818
0.12627	1.36977	1.16993	9.44178	95.80079	52.96224	77.14844
0.12606	1.37515	1.15721	9.57244	95.79427	52.24609	80.72916
0.12911	1.37846	1.14942	9.45089	95.63152	51.98568	81.31510
0.13302	1.37358	1.14689	9.42118	95.47527	52.60417	81.08724
0.12834	1.38090	1.15000	9.50790	95.73568	51.95312	80.11068
0.13222	1.37008	1.15223	9.46132	95.70964	52.70182	79.94791
0.12966	1.36499	1.14289	9.38824	95.70313	53.32031	81.90104
0.13198	1.37012	1.13959	9.42347	95.56641	52.76693	82.74740
0.12045	1.36823	1.14496	9.34596	95.99610	53.02734	81.44531
0.12742	1.36732	1.14406	9.43482	95.77474	53.54818	81.93359
0.11753	1.36262	1.13744	9.36107	96.25001	54.39453	82.16146
0.12543	1.36817	1.15070	9.49519	95.83334	53.28776	81.21745
0.12250	1.36363	1.14357	9.31407	95.95052	53.84114	80.59896
0.13471	1.37230	1.18032	9.50608	95.41016	53.02734	75.81380
0.12516	1.36541	1.15303	9.39310	95.86589	53.41797	79.85026
0.12999	1.35605	1.15316	9.51469	95.64454	54.42708	79.42709
0.12492	1.36338	1.14784	9.33887	95.98308	53.67839	80.92448
0.12660	1.37141	1.14906	9.27418	95.74220	52.37630	80.79427
0.12609	1.37204	1.13463	9.29862	95.86589	52.44141	82.06380
0.13119	1.36497	1.15075	9.34122	95.73568	54.19922	80.46875
0.12542	1.36544	1.14042	9.44945	95.87240	53.67839	81.96615
0.11186	1.36064	1.13731	9.41483	96.47787	53.87370	82.87760
0.11019	1.35846	1.14796	9.45736	96.43880	54.42708	79.62240
0.12291	1.36318	1.13663	9.39428	95.87240	54.10156	81.99870
0.13364	1.37019	1.13907	9.42900	95.51433	53.51562	80.69662
0.11881	1.35779	1.13441	9.22048	96.10027	54.62239	82.06380
0.11451	1.35905	1.12411	9.25656	96.31511	53.97136	83.23568
0.12424	1.35124	1.13209	9.33763	96.07423	55.20833	82.64974
0.11674	1.34006	1.12208	9.25821	96.22396	56.51042	83.82162
0.12154	1.36372	1.15091	9.27447	96.01563	53.64583	78.80859
0.11528	1.35949	1.12713	9.23820	96.14584	53.64583	82.61719
0.11946	1.36402	1.15695	9.47722	96.26302	54.00391	77.40885
0.11938	1.36562	1.12293	9.20949	96.17839	53.09245	82.61719
0.12833	1.37577	1.14839	9.40500	95.67709	52.60417	79.19922
0.12487	1.36683	1.13657	9.26790	96.04167	52.86458	81.18490
0.11802	1.36927	1.13015	9.20994	96.06120	52.76693	83.07291
0.11401	1.35577	1.13786	9.25012	96.22396	54.45964	80.63151
0.12423	1.35375	1.13482	9.29649	96.09376	54.91536	81.41276
0.11620	1.34901	1.12741	9.29364	96.18490	55.53386	81.96615
0.11809	1.35702	1.12340	9.08850	96.21095	54.23177	82.16146
0.12371	1.35634	1.15189	9.43727	96.00261	54.62239	78.74349
0.11573	1.36089	1.13664	9.26741	96.27605	53.87370	81.11979
0.12516	1.34738	1.12944	9.29021	95.85938	55.69661	81.54297
0.12319	1.34874	1.12038	9.13503	95.93751	55.50130	82.81250
0.11853	1.35159	1.12080	9.13036	96.09376	55.20833	82.84505
0.11558	1.35492	1.13602	9.19102	96.22396	54.98047	80.92448
0.12687	1.34509	1.11587	9.19543	95.80079	56.15234	83.85416
0.11726	1.35057	1.10866	9.14332	96.27605	55.17578	84.96094
0.11222	1.34052	1.11244	9.10431	96.50391	55.92448	85.09115
0.11833	1.35140	1.13080	9.09176	96.09376	55.46875	82.06380
0.11577	1.33765	1.10241	9.08078	96.26302	56.86849	85.77474
0.12066	1.35125	1.12934	9.31795	96.01563	55.50130	81.44531
0.11702	1.33688	1.11989	9.28962	96.22396	56.60807	82.77995
0.11777	1.35400	1.13930	9.25931	96.10677	54.52474	79.49219
0.11266	1.35333	1.12479	9.37094	96.45183	54.00391	81.67318
0.11627	1.34472	1.13995	9.13384	96.17839	55.89193	80.11068
0.12061	1.35134	1.12956	9.13653	96.01563	55.59896	81.64062
0.11814	1.35831	1.13248	9.19579	96.28255	54.16667	81.18490
0.11502	1.35156	1.11207	9.07465	96.18490	55.04557	84.14713
0.11376	1.33755	1.11547	9.08935	96.40626	56.90104	83.59375
0.10797	1.34821	1.10889	8.99250	96.48438	56.02214	84.44010
0.11622	1.33415	1.12346	9.05376	96.36720	57.29167	82.87760
0.11155	1.35245	1.13125	9.09404	96.38021	55.53386	81.99870
0.11465	1.34095	1.10481	9.14623	96.49089	56.21745	84.83073
0.11684	1.34287	1.13132	9.29164	96.17839	56.38021	80.40365
0.11205	1.34937	1.13613	9.25533	96.27605	55.14323	80.37109
0.11767	1.35154	1.12142	9.06118	96.24349	55.46875	82.16146
0.11057	1.34653	1.10860	9.15223	96.28907	55.92448	84.79818
0.10830	1.35169	1.12716	9.12990	96.54298	55.14323	82.22656
0.11852	1.34342	1.11106	9.16373	96.17839	56.18489	84.11459
0.12335	1.34215	1.12936	9.12310	96.11980	57.19401	81.51041
0.11406	1.33505	1.11314	9.01998	96.38673	57.06380	84.17969
0.12151	1.33638	1.11125	9.03734	96.09376	57.09636	83.78906
0.10934	1.34633	1.10409	9.12108	96.38673	55.79427	84.21224
0.11717	1.33916	1.11360	9.12682	96.00912	56.70573	82.48698
0.12074	1.33634	1.11393	9.05546	95.93751	57.64974	83.36588
0.11537	1.35005	1.12131	9.02120	96.32162	54.65495	83.36588
0.11504	1.35268	1.11851	9.00938	96.18490	54.78516	82.74740
0.12004	1.33721	1.10487	9.07887	95.99610	56.54297	84.47266
0.10994	1.32526	1.09745	8.97797	96.38673	58.10547	85.22135
0.11007	1.34003	1.13062	9.15475	96.55599	56.60807	80.85938
0.11254	1.33268	1.10190	9.04650	96.18490	56.99870	84.83073
0.11306	1.33225	1.10223	9.06585	96.27605	57.22656	85.57943
0.10852	1.34754	1.10937	8.95653	96.64063	56.38021	84.83073
0.11663	1.32890	1.12199	9.03120	96.21095	57.61719	81.86849
0.11100	1.34469	1.10589	9.01151	96.34766	55.92448	84.53776
0.11141	1.32517	1.10917	8.90375	96.35417	57.71484	83.39844
0.10460	1.32013	1.09453	8.88014	96.54298	58.52864	85.02604
0.11377	1.33778	1.10135	8.82045	96.25652	56.05469	85.48177
0.10631	1.33258	1.09064	8.95509	96.57552	57.03125	86.62109
0.10973	1.33945	1.10726	8.96836	96.41277	56.28255	84.08203
0.11320	1.33554	1.10394	8.91083	96.35417	57.35677	84.08203
0.11838	1.32729	1.09487	8.84054	96.18490	58.04036	85.22135
0.11546	1.34582	1.09668	8.93001	96.17188	56.08724	85.93750
0.10543	1.33135	1.10672	8.97622	96.56902	57.77995	84.50521
0.11085	1.33769	1.09557	8.94799	96.36068	56.67318	85.31901
0.10066	1.32123	1.08882	8.90722	96.75130	59.01693	86.62109
0.11767	1.33782	1.09347	8.96156	96.19141	56.64062	84.92838
0.10782	1.32931	1.08758	8.79157	96.45834	58.20312	86.16537
0.10911	1.32735	1.09332	8.87556	96.42579	57.94271	85.57943
0.10968	1.32885	1.09482	8.99149	96.48438	57.77995	85.77474
0.10982	1.32875	1.09459	8.84852	96.51693	57.48698	85.67709
0.11347	1.31850	1.08982	8.83209	96.21745	59.08203	86.39323
0.11127	1.33855	1.10851	9.04068	96.36068	56.86849	83.56120
0.11755	1.34068	1.12404	9.10452	96.19792	57.06380	80.82682
0.12241	1.34351	1.12255	9.20569	95.88542	56.31511	81.57552
0.11701	1.34996	1.11300	8.97616	96.16537	56.08724	82.68229
0.11283	1.33340	1.09633	8.82181	96.19141	57.25911	85.25391
0.12201	1.34505	1.14417	9.34930	95.91798	56.38021	77.40885
0.11986	1.32739	1.13198	9.20861	96.10677	57.84505	80.98959
0.11437	1.33189	1.13410	9.15028	96.34115	57.22656	79.32943
0.11925	1.33948	1.12914	9.02910	96.06120	55.59896	79.29688
0.11021	1.34469	1.12904	9.08469	96.35417	55.40364	80.92448
0.11556	1.32340	1.11384	9.16010	96.19792	58.10547	82.32422
0.11135	1.33292	1.12248	9.20453	96.44532	56.99870	81.05469
0.10885	1.33583	1.12855	9.07063	96.41277	56.38021	80.04557
0.11026	1.33879	1.10868	8.97764	96.51693	56.70573	83.98438
0.11257	1.32281	1.12533	8.91928	96.28255	58.36589	80.17578
0.10912	1.32355	1.09858	8.87335	96.43230	58.56120	84.24479
0.10314	1.31843	1.10013	8.88838	96.53646	59.14714	84.99349
0.11286	1.32376	1.08582	8.74391	96.35417	58.10547	86.62109
